Months,L,M,S,p3,p10,p25,p50,p75,p85,p97
21.02669404,-0.5542,15.5263,0.08593,13.29983339,13.95225762,14.66535391,15.5263,16.46843526,17.01115144,18.39084988
21.05954826,-0.5547,15.5246,0.08593,13.29845458,13.95076904,14.66375998,15.5246,16.46664655,17.00932494,18.38897226
21.09240246,-0.5552,15.5229,0.08592,13.29730526,13.94944891,14.66226186,15.5229,16.46474309,17.007313,18.38671472
21.12525667,-0.5557,15.5212,0.08591,13.29615583,13.94812873,14.66076372,15.5212,16.46283964,17.00530107,18.38445719
21.15811089,-0.5563,15.5194,0.08591,13.29470668,13.946558,14.65907765,15.5194,16.46094776,17.00337223,18.38248829
21.19096509,-0.5568,15.5177,0.0859,13.29355708,13.94523771,14.65757946,15.5177,16.45904434,17.00136033,18.38023076
21.2238193,-0.5573,15.5161,0.0859,13.29226369,13.94383886,14.65607994,15.5161,16.45736171,16.99964339,18.37847153
21.25667351,-0.5578,15.5144,0.08589,13.29111393,13.94251848,14.6545817,15.5144,16.45545831,16.99763152,18.376214
21.28952772,-0.5584,15.5127,0.08589,13.28975024,13.94103751,14.65299005,15.5127,16.4536725,16.99581223,18.37436349
21.32238193,-0.5589,15.511,0.08588,13.28860031,13.93971702,14.65149177,15.511,16.45176912,16.99380038,18.37210596
21.35523614,-0.5594,15.5094,0.08587,13.28753595,13.93848634,14.65008792,15.5094,16.44997183,16.99189811,18.36996687
21.38809035,-0.5599,15.5077,0.08587,13.28615666,13.93699748,14.64849388,15.5077,16.44818314,16.99007162,18.36808916
21.42094456,-0.5605,15.5061,0.08586,13.28510756,13.9357745,14.64709234,15.5061,16.44638875,16.98817657,18.36597724
21.45379877,-0.561,15.5045,0.08586,13.28381386,13.93437547,14.64559275,15.5045,16.44470614,16.98645964,18.36421795
21.48665298,-0.5615,15.5028,0.08585,13.28266349,13.93305472,14.64409435,15.5028,16.44280282,16.98444786,18.36196041
21.51950718,-0.562,15.5012,0.08585,13.2813697,13.93165564,14.64259473,15.5012,16.44112021,16.98273093,18.3602011
21.5523614,-0.5625,15.4996,0.08584,13.28030486,13.93042467,14.64119075,15.4996,16.43932298,16.98082872,18.35806201
21.58521561,-0.563,15.498,0.08584,13.27901098,13.92902554,14.63969112,15.498,16.43764037,16.97911179,18.35630268
21.61806981,-0.5636,15.4965,0.08583,13.27804706,13.92789213,14.63838391,15.4965,16.4359521,16.97732636,18.35430917
21.65092403,-0.5641,15.4949,0.08582,13.27698196,13.92666101,14.63697986,15.4949,16.43415491,16.9754242,18.35217007
21.68377823,-0.5646,15.4933,0.08582,13.27568793,13.9252618,14.6354802,15.4933,16.43247231,16.97370727,18.35041071
21.71663244,-0.5651,15.4918,0.08581,13.27470836,13.92412046,14.63417057,15.4918,16.43078119,16.97191468,18.34839005
21.74948666,-0.5656,15.4902,0.08581,13.27341424,13.9227212,14.63267089,15.4902,16.4290986,16.97019776,18.34663068
21.78234086,-0.5661,15.4887,0.0858,13.27243452,13.92157977,14.63136122,15.4887,16.42740751,16.96840519,18.34461002
21.81519507,-0.5666,15.4872,0.0858,13.27122601,13.92027035,14.62995598,15.4872,16.42583097,16.96679782,18.34296906
21.84804928,-0.5672,15.4856,0.08579,13.27017581,13.91904671,14.62855415,15.4856,16.42403672,16.96490291,18.34085707
21.88090349,-0.5677,15.4841,0.08579,13.26896722,13.91773724,14.6271489,15.4841,16.42246019,16.96329553,18.3392161
21.9137577,-0.5682,15.4826,0.08578,13.26798718,13.91659562,14.62583915,15.4826,16.42076913,16.96150301,18.33719542
21.94661191,-0.5687,15.4811,0.08577,13.26700706,13.91545395,14.62452937,15.4811,16.41907809,16.9597105,18.33517475
21.97946612,-0.5692,15.4797,0.08577,13.26588402,13.91423429,14.62321855,15.4797,16.41760763,16.95821268,18.33365218
22.01232033,-0.5697,15.4782,0.08576,13.26490375,13.91309253,14.62190874,15.4782,16.41591661,16.95642019,18.3316315
22.04517454,-0.5702,15.4767,0.08576,13.26369493,13.91178294,14.62050343,15.4767,16.41434009,16.95481282,18.32999048
22.07802875,-0.5707,15.4753,0.08575,13.26280021,13.91073098,14.61928805,15.4753,16.41275515,16.9531299,18.32808823
22.11088295,-0.5712,15.4738,0.08575,13.26159131,13.90942135,14.61788273,15.4738,16.41117864,16.95152253,18.32644719
22.14373717,-0.5717,15.4724,0.08574,13.26069645,13.9083693,14.6166673,15.4724,16.40959371,16.94983963,18.32454493
22.17659138,-0.5722,15.471,0.08574,13.25957317,13.90714951,14.61535643,15.471,16.40812326,16.94834181,18.32302231
22.20944558,-0.5727,15.4695,0.08573,13.25859245,13.90600748,14.6140465,15.4695,16.4064323,16.94654937,18.32100161
22.2422998,-0.5732,15.4681,0.08573,13.2574691,13.90478765,14.61273561,15.4681,16.40496184,16.94505155,18.31947897
22.275154,-0.5737,15.4667,0.08572,13.25657394,13.90373543,14.61152011,15.4667,16.40337696,16.94336869,18.31757669
22.30800821,-0.5742,15.4653,0.08571,13.2556787,13.90268315,14.61030459,15.4653,16.40179208,16.94168584,18.31567441
22.34086243,-0.5747,15.4639,0.08571,13.25455521,13.90146325,14.60899367,15.4639,16.40032164,16.94018802,18.31415175
22.37371663,-0.5752,15.4626,0.0857,13.25374554,13.90050078,14.60787258,15.4626,16.39884283,16.93861473,18.31236789
22.40657084,-0.5757,15.4612,0.0857,13.25262197,13.89928084,14.60656165,15.4612,16.39737239,16.93711691,18.31084521
22.43942505,-0.5762,15.4598,0.08569,13.25172644,13.89822839,14.60534605,15.4598,16.39578755,16.9354341,18.30894291
22.47227926,-0.5767,15.4585,0.08569,13.25068851,13.8970983,14.60412958,15.4585,16.39442317,16.93404582,18.30753865
22.50513347,-0.5772,15.4572,0.08568,13.24987856,13.89613567,14.60300841,15.4572,16.3929444,16.93247257,18.30575477
22.53798768,-0.5777,15.4558,0.08568,13.24875484,13.89491564,14.60169745,15.4558,16.39147397,16.93097475,18.30423205
22.57084189,-0.5782,15.4545,0.08567,13.24794475,13.89395292,14.60057625,15.4545,16.38999521,16.92940151,18.30244816
22.6036961,-0.5787,15.4532,0.08567,13.24690667,13.89282275,14.59935974,15.4532,16.38863083,16.92801323,18.30104386
22.63655031,-0.5792,15.4519,0.08566,13.24609644,13.89185996,14.59823851,15.4519,16.3871521,16.92644001,18.29925995
22.66940452,-0.5797,15.4506,0.08565,13.24528613,13.89089711,14.59711725,15.4506,16.38567337,16.9248668,18.29747605
22.70225872,-0.5802,15.4493,0.08565,13.24424792,13.88976687,14.59590072,15.4493,16.384309,16.92347852,18.29607172
22.73511294,-0.5807,15.448,0.08564,13.24343747,13.88880394,14.59477943,15.448,16.38283029,16.92190533,18.2942878
22.76796715,-0.5812,15.4467,0.08564,13.24239919,13.88767366,14.59356288,15.4467,16.38146592,16.92051705,18.29288345
22.80082135,-0.5817,15.4455,0.08563,13.24167433,13.88680056,14.59253603,15.4455,16.38009328,16.91905341,18.29121794
22.83367557,-0.5821,15.4442,0.08563,13.24062075,13.88566254,14.59131713,15.4442,16.37872605,16.91765799,18.28978655
22.86652977,-0.5826,15.443,0.08562,13.23989576,13.88478936,14.59029025,15.443,16.37735343,16.91619436,18.28812103
22.89938398,-0.5831,15.4417,0.08562,13.23885734,13.883659,14.58907367,15.4417,16.37598906,16.91480609,18.28671665
22.9322382,-0.5836,15.4405,0.08561,13.23813222,13.88278574,14.58804675,15.4405,16.37461645,16.91334248,18.28505112
22.9650924,-0.5841,15.4393,0.08561,13.23717946,13.88174525,14.58692463,15.4393,16.37335814,16.91206374,18.28376515
22.99794661,-0.5846,15.4381,0.0856,13.23645421,13.88087192,14.58589768,15.4381,16.37198554,16.91060014,18.2820996
23.03080082,-0.5851,15.4368,0.0856,13.23541564,13.87974148,14.58468107,15.4368,16.37062118,16.90921186,18.28069519
23.06365503,-0.5855,15.4356,0.08559,13.23467506,13.87886039,14.58365176,15.4356,16.36924574,16.90774114,18.27900262
23.09650924,-0.586,15.4345,0.08559,13.2338079,13.87790973,14.5826241,15.4345,16.36809348,16.90657193,18.27783504
23.12936345,-0.5865,15.4333,0.08558,13.23308239,13.87703625,14.58159708,15.4333,16.36672091,16.90510836,18.27616946
23.16221766,-0.587,15.4321,0.08558,13.23212942,13.87599564,14.58047492,15.4321,16.36546261,16.90382962,18.27488344
23.19507187,-0.5875,15.4309,0.08557,13.23140378,13.87512208,14.57944787,15.4309,16.36409005,16.90236606,18.27321785
23.22792608,-0.588,15.4298,0.08556,13.23076382,13.87433839,14.57851528,15.4298,16.36282355,16.90101205,18.27167066
23.26078029,-0.5884,15.4286,0.08556,13.22979555,13.87329005,14.57739077,15.4286,16.3615624,16.89972617,18.27035763
23.29363449,-0.5889,15.4275,0.08555,13.22915546,13.87250629,14.57645815,15.4275,16.36029592,16.89837217,18.26881043
23.32648871,-0.5894,15.4263,0.08555,13.2282023,13.87146558,14.57533595,15.4263,16.35903762,16.89709343,18.26752437
23.35934292,-0.5899,15.4252,0.08554,13.22756208,13.87068175,14.5744033,15.4252,16.35777115,16.89573944,18.26597716
23.39219712,-0.5904,15.4241,0.08554,13.2266946,13.86973092,14.57337557,15.4241,16.3566189,16.89457024,18.2648095
23.42505134,-0.5908,15.423,0.08553,13.22603911,13.86893935,14.57244057,15.423,16.35534959,16.89320913,18.26323529
23.45790554,-0.5913,15.4219,0.08553,13.22517157,13.86798849,14.57141282,15.4219,16.35419734,16.89203992,18.26206762
23.49075975,-0.5918,15.4208,0.08552,13.22453111,13.86720451,14.57048011,15.4208,16.3529309,16.89068595,18.26052037
23.52361397,-0.5923,15.4197,0.08552,13.2236635,13.86625362,14.56945235,15.4197,16.35177865,16.88951674,18.25935268
23.55646817,-0.5927,15.4186,0.08551,13.22300778,13.86546191,14.56851729,15.4186,16.35050937,16.88815566,18.25777844
23.58932238,-0.5932,15.4175,0.08551,13.22214011,13.86451098,14.56748952,15.4175,16.34935713,16.88698644,18.25661074
23.62217659,-0.5937,15.4164,0.0855,13.22149941,13.86372686,14.56655674,15.4164,16.34809071,16.8856325,18.25506345
23.6550308,-0.5942,15.4154,0.0855,13.22071743,13.86286582,14.56562345,15.4154,16.34704451,16.88457281,18.25401416
23.68788501,-0.5946,15.4143,0.08549,13.22006148,13.86207398,14.56468833,15.4143,16.34577525,16.88321176,18.25243988
23.72073922,-0.5951,15.4133,0.08549,13.21927944,13.86121291,14.56375502,15.4133,16.34472906,16.88215207,18.25139057
23.75359343,-0.5956,15.4122,0.08548,13.2186385,13.86042865,14.56282218,15.4122,16.34346266,16.88079815,18.24984324
23.78644764,-0.5961,15.4112,0.08548,13.2178564,13.85956755,14.56188886,15.4112,16.34241646,16.87973846,18.24879392
23.81930185,-0.5965,15.4102,0.08547,13.217286,13.85886551,14.56104817,15.4102,16.34125327,16.87848695,18.24733803
23.85215606,-0.597,15.4092,0.08547,13.21650383,13.85800437,14.56011484,15.4092,16.34020708,16.87742726,18.24628868
23.88501026,-0.5975,15.4082,0.08546,13.21594843,13.8573099,14.55927643,15.4082,16.33904675,16.87618288,18.24485973
23.91786448,-0.5979,15.4072,0.08546,13.2151511,13.8564411,14.55834077,15.4072,16.33799771,16.87511608,18.24378342
23.95071869,-0.5984,15.4062,0.08545,13.21459559,13.85574656,14.55750234,15.4062,16.33683739,16.87387171,18.24235445
23.98357289,-0.5989,15.4052,0.08545,13.21381329,13.85488536,14.55656898,15.4052,16.3357912,16.87281201,18.24130507
24.01642711,-0.5684,15.6881,0.08454,13.47289245,14.12244147,14.83198006,15.6881,16.6243477,17.16340818,18.53302675
24.04928131,-0.5684,15.6871,0.08454,13.47203365,14.12154127,14.83103463,15.6871,16.62328802,17.16231414,18.53184541
24.08213552,-0.5684,15.6861,0.08454,13.47117485,14.12064107,14.8300892,15.6861,16.62222834,17.1612201,18.53066406
24.11498974,-0.5684,15.6851,0.08454,13.47031606,14.11974087,14.82914377,15.6851,16.62116866,17.16012606,18.52948272
24.14784394,-0.5684,15.6841,0.08454,13.46945726,14.11884067,14.82819835,15.6841,16.62010898,17.15903202,18.52830138
24.18069815,-0.5684,15.6831,0.08454,13.46859846,14.11794047,14.82725292,15.6831,16.6190493,17.15793798,18.52712003
24.21355236,-0.5684,15.6822,0.08454,13.46782555,14.11713029,14.82640203,15.6822,16.61809559,17.15695334,18.52605683
24.24640657,-0.5684,15.6812,0.08454,13.46696675,14.11623009,14.8254566,15.6812,16.61703591,17.1558593,18.52487548
24.27926078,-0.5684,15.6802,0.08454,13.46610795,14.11532988,14.82451117,15.6802,16.61597623,17.15476526,18.52369414
24.31211499,-0.5684,15.6792,0.08454,13.46524915,14.11442968,14.82356575,15.6792,16.61491655,17.15367122,18.5225128
24.3449692,-0.5684,15.6782,0.08454,13.46439036,14.11352948,14.82262032,15.6782,16.61385687,17.15257718,18.52133145
24.37782341,-0.5684,15.6772,0.08454,13.46353156,14.11262928,14.82167489,15.6772,16.6127972,17.15148314,18.52015011
24.41067762,-0.5684,15.6763,0.08454,13.46275864,14.1118191,14.820824,15.6763,16.61184349,17.15049851,18.5190869
24.44353183,-0.5684,15.6753,0.08454,13.46189985,14.1109189,14.81987857,15.6753,16.61078381,17.14940447,18.51790556
24.47638603,-0.5684,15.6743,0.08453,13.46127324,14.11018904,14.81902996,15.6743,16.60960834,17.14812338,18.51634136
24.50924025,-0.5684,15.6733,0.08453,13.46041443,14.10928883,14.81808452,15.6733,16.60854867,17.14702935,18.51516004
24.54209446,-0.5684,15.6724,0.08453,13.4596415,14.10847864,14.81723363,15.6724,16.60759497,17.14604473,18.51409685
24.57494866,-0.5684,15.6714,0.08453,13.45878269,14.10757842,14.8162882,15.6714,16.6065353,17.1449507,18.51291553
24.60780288,-0.5684,15.6704,0.08453,13.45792388,14.10667821,14.81534276,15.6704,16.60547563,17.14385667,18.51173422
24.64065708,-0.5684,15.6695,0.08453,13.45715095,14.10586802,14.81449187,15.6695,16.60452192,17.14287205,18.51067103
24.67351129,-0.5684,15.6685,0.08453,13.45629213,14.10496781,14.81354644,15.6685,16.60346225,17.14177802,18.50948971
24.70636551,-0.5684,15.6675,0.08453,13.45543332,14.1040676,14.812601,15.6675,16.60240258,17.14068399,18.50830839
24.73921971,-0.5684,15.6666,0.08453,13.45466039,14.10325741,14.81175011,15.6666,16.60144887,17.13969936,18.50724521
24.77207392,-0.5684,15.6656,0.08453,13.45380158,14.1023572,14.81080468,15.6656,16.6003892,17.13860534,18.50606389
24.80492813,-0.5684,15.6646,0.08453,13.45294277,14.10145698,14.80985924,15.6646,16.59932953,17.13751131,18.50488257
24.83778234,-0.5684,15.6637,0.08453,13.45216984,14.10064679,14.80900835,15.6637,16.59837583,17.13652668,18.50381938
24.87063655,-0.5684,15.6627,0.08452,13.45154305,14.0999168,14.80815966,15.6627,16.59720046,17.13524575,18.5022555
24.90349076,-0.5684,15.6618,0.08452,13.45077011,14.0991066,14.80730876,15.6618,16.59624676,17.13426114,18.50119234
24.93634497,-0.5684,15.6608,0.08452,13.44991128,14.09820638,14.80636332,15.6608,16.5951871,17.13316712,18.50001104
24.96919918,-0.5684,15.6599,0.08452,13.44913834,14.09739617,14.80551242,15.6599,16.5942334,17.13218251,18.49894788
25.00205339,-0.5684,15.6589,0.08452,13.44827951,14.09649595,14.80456698,15.6589,16.59317374,17.13108849,18.49776658
25.0349076,-0.5684,15.658,0.08452,13.44750657,14.09568575,14.80371609,15.658,16.59222004,17.13010388,18.49670342
25.0677618,-0.5684,15.657,0.08452,13.44664774,14.09478553,14.80277064,15.657,16.59116037,17.12900986,18.49552213
25.10061602,-0.5684,15.6561,0.08452,13.4458748,14.09397533,14.80191975,15.6561,16.59020668,17.12802525,18.49445896
25.13347023,-0.5684,15.6551,0.08452,13.44501597,14.09307511,14.80097431,15.6551,16.58914701,17.12693123,18.49327767
25.16632443,-0.5684,15.6542,0.08452,13.44424303,14.09226491,14.80012341,15.6542,16.58819332,17.12594662,18.4922145
25.19917865,-0.5684,15.6532,0.08451,13.44361609,14.0915348,14.79927466,15.6532,16.58701803,17.12466581,18.49065089
25.23203285,-0.5684,15.6523,0.08451,13.44284314,14.09072459,14.79842375,15.6523,16.58606434,17.12368121,18.48958775
25.26488706,-0.5684,15.6514,0.08451,13.44207018,14.08991438,14.79757285,15.6514,16.58511064,17.12269661,18.48852461
25.29774128,-0.5684,15.6504,0.08451,13.44121134,14.08901415,14.7966274,15.6504,16.58405099,17.1216026,18.48734334
25.33059548,-0.5684,15.6495,0.08451,13.44043838,14.08820394,14.7957765,15.6495,16.5830973,17.120618,18.48628019
25.36344969,-0.5684,15.6486,0.08451,13.43966542,14.08739373,14.7949256,15.6486,16.58214361,17.11963339,18.48521705
25.3963039,-0.5684,15.6476,0.08451,13.43880658,14.08649349,14.79398015,15.6476,16.58108395,17.11853939,18.48403578
25.42915811,-0.5684,15.6467,0.08451,13.43803362,14.08568328,14.79312925,15.6467,16.58013026,17.11755479,18.48297264
25.46201232,-0.5684,15.6458,0.08451,13.43726067,14.08487307,14.79227835,15.6458,16.57917657,17.11657018,18.48190949
25.49486653,-0.5684,15.6448,0.08451,13.43640183,14.08397284,14.7913329,15.6448,16.57811691,17.11547618,18.48072823
25.52772074,-0.5684,15.6439,0.08451,13.43562887,14.08316263,14.790482,15.6439,16.57716322,17.11449157,18.47966508
25.56057495,-0.5684,15.643,0.0845,13.43508766,14.08252243,14.78972772,15.643,16.57609398,17.11332031,18.47821988
25.59342916,-0.5684,15.6421,0.0845,13.43431469,14.08171221,14.78887681,15.6421,16.5751403,17.11233572,18.47715676
25.62628337,-0.5684,15.6411,0.0845,13.43345583,14.08081196,14.78793136,15.6411,16.57408065,17.11124172,18.47597552
25.65913757,-0.5684,15.6402,0.0845,13.43268286,14.08000174,14.78708045,15.6402,16.57312696,17.11025713,18.4749124
25.69199179,-0.5684,15.6393,0.0845,13.43190989,14.07919152,14.78622954,15.6393,16.57217328,17.10927254,18.47384928
25.724846,-0.5684,15.6384,0.0845,13.43113692,14.0783813,14.78537863,15.6384,16.57121959,17.10828794,18.47278616
25.7577002,-0.5684,15.6375,0.0845,13.43036395,14.07757108,14.78452772,15.6375,16.57026591,17.10730335,18.47172304
25.79055442,-0.5684,15.6366,0.0845,13.42959098,14.07676086,14.78367682,15.6366,16.56931222,17.10631876,18.47065991
25.82340862,-0.5684,15.6356,0.0845,13.42873212,14.07586062,14.78273136,15.6356,16.56825258,17.10522477,18.46947867
25.85626283,-0.5684,15.6347,0.0845,13.42795915,14.0750504,14.78188045,15.6347,16.56729889,17.10424017,18.46841555
25.88911705,-0.5684,15.6338,0.08449,13.4274178,14.07441009,14.78112612,15.6338,16.56622973,17.10306903,18.46697061
25.92197125,-0.5684,15.6329,0.08449,13.42664482,14.07359986,14.7802752,15.6329,16.56527605,17.10208445,18.46590751
25.95482546,-0.5684,15.632,0.08449,13.42587183,14.07278963,14.77942429,15.632,16.56432237,17.10109987,18.46484441
25.98767967,-0.5684,15.6311,0.08449,13.42509885,14.0719794,14.77857337,15.6311,16.56336869,17.10011529,18.46378131
26.02053388,-0.5684,15.6302,0.08449,13.42432586,14.07116917,14.77772246,15.6302,16.56241502,17.0991307,18.46271821
26.05338809,-0.5684,15.6293,0.08449,13.42355288,14.07035894,14.77687155,15.6293,16.56146134,17.09814612,18.46165512
26.0862423,-0.5684,15.6284,0.08449,13.4227799,14.06954871,14.77602063,15.6284,16.56050766,17.09716154,18.46059202
26.11909651,-0.5684,15.6275,0.08449,13.42200691,14.06873848,14.77516972,15.6275,16.55955398,17.09617696,18.45952892
26.15195072,-0.5684,15.6266,0.08449,13.42123393,14.06792825,14.77431881,15.6266,16.55860031,17.09519237,18.45846582
26.18480493,-0.5684,15.6257,0.08449,13.42046095,14.06711802,14.77346789,15.6257,16.55764663,17.09420779,18.45740272
26.21765914,-0.5684,15.6248,0.08448,13.41991945,14.06647761,14.77271349,15.6248,16.55657754,17.09303677,18.45595804
26.25051334,-0.5684,15.6239,0.08448,13.41914645,14.06566737,14.77186257,15.6239,16.55562387,17.0920522,18.45489496
26.28336756,-0.5684,15.623,0.08448,13.41837346,14.06485713,14.77101165,15.623,16.5546702,17.09106763,18.45383188
26.31622177,-0.5684,15.6221,0.08448,13.41760046,14.06404689,14.77016074,15.6221,16.55371653,17.09008306,18.45276881
26.34907597,-0.5684,15.6212,0.08448,13.41682746,14.06323665,14.76930982,15.6212,16.55276286,17.08909849,18.45170573
26.38193019,-0.5684,15.6203,0.08448,13.41605447,14.06242641,14.7684589,15.6203,16.55180918,17.08811391,18.45064265
26.41478439,-0.5684,15.6194,0.08448,13.41528147,14.06161617,14.76760798,15.6194,16.55085551,17.08712934,18.44957957
26.4476386,-0.5684,15.6185,0.08448,13.41450847,14.06080593,14.76675706,15.6185,16.54990184,17.08614477,18.4485165
26.48049282,-0.5684,15.6176,0.08448,13.41373547,14.05999569,14.76590614,15.6176,16.54894817,17.0851602,18.44745342
26.51334702,-0.5684,15.6168,0.08448,13.41304837,14.05927548,14.76514977,15.6168,16.54810046,17.08428502,18.44650846
26.54620123,-0.5684,15.6159,0.08447,13.41250673,14.05863497,14.76439531,15.6159,16.54703145,17.08311412,18.44506403
